time,open,high,low,close,Volume,Volume MA
1592796540,9377.925,9378.93,9373.041666666668,9373.896862773332,4144958.38127857,395056.9285026149
1592796840,9375.161666666667,9378.04,9374.462832191666,9375.885,1292986.20679039,443043.8645968751
1592797140,9376.501666666667,9377.109294981667,9372.646666666667,9373.716666666667,1790652.87406973,388972.90500758647
1592797440,9373.623333333337,9374.445000000003,9371.098333333333,9373.351666666667,295918.63261712,376225.80473779
1592797740,9372.64,9377.01,9372.36,9375.981666666668,2774922.00400189,307723.985873956
1592798040,9375.151666666667,9377.738333333333,9375.036666666667,9376.458333333334,567357.6993956601,271442.56050421955
1592798340,9376.46,9389.841666666667,9374.975,9382.911666666667,7998448.73245066,581832.353423266
1592798640,9384.05,9395.771666666667,9383.88,9390.863333333336,9864349.53631571,1060253.8986081956
1592798940,9390.01,9393.365360596668,9389.021666666666,9392.991666666667,2227620.2725026403,1032888.8120332331
1592799240,9393.122027263336,9399.611666666666,9392.477027263332,9399.611666666666,5944895.109523401,1301765.6825396204
1592799540,9399.834556691667,9404.901666666667,9398.429556691668,9400.055436783334,5296881.0402253615,1166687.2979283552
1592799840,9399.090000000002,9400.47710345,9390.006666666666,9391.493662703333,3107999.6212957297,828869.8021773561
1592800140,9390.476666666666,9392.675,9384.418333333333,9384.956666666667,2819843.49343259,858480.9632238534
1592800440,9382.992311828333,9386.332311828333,9375.021666666666,9379.683333333334,5391909.985982381,830831.7070468022
1592800740,9379.595,9386.308333333332,9378.693333333336,9384.7885685,1303234.05438417,631149.3577547428
1592801040,9384.475235166667,9392.978333333334,9384.235,9392.635,3398943.0373425605,645696.5285570843
1592801340,9392.831666666667,9398.411666666663,9391.681666666667,9392.83,4400038.79282755,724706.293526832
1592801640,9391.958333333334,9398.599282346666,9391.863333333333,9397.991666666667,2723626.8321847897,591292.1358369528
1592801940,9398.081666666667,9420.852111448334,9397.808333333332,9407.563333333334,28050120.973423827,1928636.4817889358
1592802240,9410.173876,9415.875,9406.635,9414.35,6483931.08433173,2082885.8841383944
1592802540,9414.336666666666,9447.9348638,9413.71,9439.273333333333,25042405.235622376,3115004.2062781365
1592802840,9440.226794543332,9441.983333333334,9434.6655505,9434.820550499999,5757227.49345238,3266684.239341516
1592803140,9436.028333333334,9448.560121063332,9430.358333333334,9432.433333333334,8527599.18548047,2290558.1499443487
1592803440,9431.69,9433.625,9425.01,9425.973333333333,3626594.9072789596,2147691.34109171
1592803740,9425.98374401,9434.683333333334,9424.016666666666,9425.831666666667,2756825.2060093605,1033412.3396110592
1592804040,9425.206666666667,9434.949178883333,9424.391666666668,9432.176666666666,3442185.4480696297,917660.237341922
1592804340,9433.100142705,9433.565142705002,9429.488333333333,9430.911666666667,1526043.77801118,567582.4669684577
1592804640,9429.646666666666,9432.931287243337,9427.783333333333,9429.453333333333,1799113.5221870895,476208.3977138642
1592804940,9428.671666666667,9431.09491636,9415.888333333332,9418.793333333333,2502336.1768365307,463483.9462552226
1592805240,9419.090000000002,9425.358333333334,9418.3,9421.340000000002,1847453.93699669,383747.3707015755
1592805540,9420.743333333334,9423.001666666663,9417.484686886666,9417.77,3639149.64255326,489402.66392867954
1592805840,9419.279668333334,9429.743714133334,9415.59087518,9422.868333333334,3794399.24446973,589166.9500428116
1592806140,9423.306666666667,9424.135,9418.078333333333,9423.221503666666,2540744.6203329405,591087.3722176321
1592806440,9422.251666666663,9423.086666666668,9419.696666666667,9419.99,699501.6708140799,533689.7589085016
1592806740,9420.61,9421.063333333334,9412.943333333333,9413.725,2143432.9610393103,458903.924832804
1592807040,9414.141666666666,9416.320000000003,9407.108333333332,9407.746666666666,1919432.27165278,365155.57619195647
1592807340,9408.673333333334,9410.813333333334,9405.722213545,9407.778525,1053202.0306516702,290778.446707893
1592807640,9408.243333333334,9416.675,9406.140872078337,9406.224205411667,3696364.64251154,440621.59529276576
1592807940,9407.027538745,9409.168525,9405.795,9408.128333333334,812127.97388614,374056.34593510727
1592808240,9407.23,9408.495,9404.686666666666,9408.24,1660878.4841799,361128.6565614634
1592808540,9408.665,9415.71,9408.581666666667,9414.961666666668,2042768.7781441999,410606.9939360899
1592808840,9415.858333333334,9421.060409543334,9415.726666666667,9420.04707621,3101651.4764080793,380871.3356309169
1592809140,9419.732839755,9420.50207621,9416.66311444,9417.11311444,1011734.0300816799,390851.6384406939
1592809440,9416.573333333332,9417.126666666663,9412.087363466668,9412.257363466668,2710974.75811808,443356.45213760313
1592809740,9412.979030133334,9413.541666666666,9410.639318835,9413.413333333332,1348881.98628757,408662.1125447716
1592810040,9413.562393166667,9417.392845981667,9413.4607265,9415.57,1006298.83411581,303894.48043015803
1592810340,9415.928333333333,9428.633333333333,9415.003333333334,9427.808333333334,2184853.09477777,362550.4336649625
1592810640,9427.981961861668,9428.473861116667,9426.006961861667,9427.08,843965.96353749,269199.993935933
1592810940,9426.188775235,9431.835829723334,9424.636666666667,9430.578333333333,1456219.2842777097,274566.85883544
1592811240,9430.684163056663,9438.418333333333,9429.719163056667,9436.642137523333,2556495.0104448204,352076.6676518906
1592811540,9435.831666666667,9438.633333333333,9426.203333333333,9426.79,6613219.819555499,573495.003890777
1592811840,9426.845,9427.133333333333,9424.063333333334,9424.361666666666,856708.47663704,574132.1295457545
1592812140,9424.768333333332,9429.854661986668,9423.135,9429.619661986666,985096.1731925401,550575.9739914961
1592812440,9427.541666666666,9428.631666666666,9424.921666666667,9425.108333333334,702877.9712326601,457895.1220308882
1592812740,9425.765982226667,9425.995982226666,9415.806666666664,9421.513333333334,1860948.5815410302,220281.5601301648
1592813040,9421.631666666666,9428.151666666667,9414.481666666668,9421.156334086667,7655847.851600539,560238.5288783398
1592813340,9422.576666666668,9423.542004858333,9421.401666666667,9423.35,260842.52824317003,524025.8466308714
1592813640,9422.515,9424.570858668334,9421.203333333333,9422.37,359613.8932125401,506862.6427298653
1592813940,9422.357154021667,9422.786666666667,9418.57085745,9419.373333333333,1381708.5445890299,482900.64088226523
1592814240,9418.405,9419.166666666666,9411.908333333333,9413.053333333333,3030098.5094763897,251613.1737760577
1592814540,9413.986666666666,9414.111666666666,9410.703333333333,9412.1,893422.78144178,283242.18643598823
1592814840,9413.415,9415.271975833333,9412.1166175,9413.359950833334,601130.6399419801,295318.02377246023
1592815140,9413.324950833334,9413.943284166666,9406.113333333333,9411.431666666664,1010672.1526593202,276766.2041759748
1592815440,9410.303333333333,9419.411138776668,9410.004645833333,9417.71,2814356.5179545498,265979.10459988273
1592815740,9417.675,9420.856666666668,9415.16,9420.856666666668,1218903.9883575402,282253.16494567075
1592816040,9420.881666666666,9421.881666666666,9419.151666666667,9419.703333333333,1400068.0958036596,322200.0377387548
1592816340,9420.101910771666,9432.303333333333,9419.918577438333,9431.186666666666,3277832.11380097,435558.0357958373
1592816640,9430.458333333334,9437.594140875,9430.458333333334,9431.777333333332,4655787.92500333,527629.6061482761
1592816940,9431.376904156668,9433.411666666667,9428.726666666667,9429.993333333334,1173227.2490122402,525345.7691810111
1592817240,9429.458333333332,9429.89,9420.108751765,9420.148333333333,2902859.60095632,600485.3444386442
1592817540,9419.885418431666,9421.011170095,9418.061774308337,9418.348440975002,904343.3996028601,481810.9087287389
1592817840,9418.363440975,9422.428333333333,9418.053440975,9422.001666666667,1328601.9676066996,315451.6108589073
1592818140,9420.933333333334,9422.766666666668,9419.97,9420.81,133368.15290759,263458.6560536748
1592818440,9420.67,9421.786600245,9417.298333333334,9419.448266911668,1407480.9503032602,188689.7235210218
1592818740,9419.156600245,9419.294933578334,9415.320000000003,9416.04,2169977.51431367,251971.42925656238
1592819040,9416.554999999997,9420.1,9415.446666666667,9416.898333333333,1686625.02872161,269872.5823123079
1592819340,9416.903333333334,9417.676666666668,9413.835,9415.276666666667,859923.7671937098,306200.3630266139
1592819640,9416.438333333334,9420.066666666668,9415.173333333334,9419.81,420168.36426325,256834.7337246133
1592819940,9420.305,9422.726816648332,9417.356666666668,9418.658333333333,1688805.36578474,232776.12629816678
1592820240,9418.81,9418.913333333332,9414.34,9416.845,720331.86737746,184461.46823095926
1592820540,9417.643333333332,9422.646666666666,9417.003333333334,9422.58,1002242.50331047,191577.40503679734
1592820840,9422.581666666667,9429.508333333333,9422.496666666668,9426.528333333334,2205666.21571389,280852.2976093293
1592821140,9427.363333333333,9433.008333333333,9427.263333333334,9432.818709235,2468529.65787937,319838.51221406076
1592821440,9431.95,9437.636666666667,9431.726666666667,9436.231666666668,1218817.7263229901,344762.80516133737
1592821740,9436.045,9436.198125285,9427.858333333334,9428.41,1540474.25792889,371674.3928922584
1592822040,9427.725,9430.671666666667,9427.688333333334,9428.334507108333,475528.80180948006,285167.5221970379
1592822340,9428.941666666668,9429.38,9426.763333333334,9427.855,545111.60435391,188996.61952076489
1592822640,9427.856666666668,9428.476666666667,9424.595,9424.903333333334,289862.49707445997,142548.85805833846
1592822940,9424.9,9428.181666666664,9424.565,9426.881666666666,308758.23208597,80963.05676619244
1592823240,9427.77932773,9436.151666666667,9427.556666666664,9433.706666666667,3007788.62293612,207576.0478225245
1592823540,9434.14,9435.658333333336,9431.670139495,9435.056666666667,950623.73784385,227851.6544970214
1592823840,9435.218333333332,9444.421894955,9434.353333333334,9441.682251366667,5921937.7733897,509455.4183127832
1592824140,9441.812740788337,9442.2155847,9428.256666666666,9429.012427556667,6392493.69557227,813642.1914870981
1592824440,9428.917427556667,9430.402427556668,9425.653333333334,9426.968333333332,1521399.88997345,739322.7548389649
1592824740,9427.453333333333,9427.81,9422.941666666666,9424.31,946747.07205791,739128.9215496678
1592825040,9424.977546666667,9427.115,9423.738333333333,9425.541666666666,169077.80913374003,451485.9233368699
1592825340,9425.71588,9428.313333333334,9424.519213333333,9427.055,1011385.98155646,182430.53763607945
1592825640,9427.063333333334,9429.263333333334,9426.603700799997,9428.056666666667,1030274.63333796,157874.27480430494
1592825940,9428.745,9440.473376781667,9428.031666666668,9439.621710115,2304839.67854785,225778.905128802
1592826240,9440.700043448333,9445.425952636666,9440.028333333334,9444.380952636666,1023211.1614548599,268485.57274485804
1592826540,9444.283333333333,9474.652828251668,9442.495,9455.79,34429824.87370079,1939407.5173520744
1592826840,9453.958333333334,9469.435,9452.48,9468.718333333332,6169461.76505954,2196366.873938153
1592827140,9468.373333333333,9468.961666666668,9455.075,9459.379637681666,5509081.85449351,2356578.982735437
1592827440,9459.72,9474.215,9459.195,9461.381666666666,6497557.001110071,2630296.274718197
1592827740,9462.003333333334,9463.603333333334,9450.408333333333,9457.515118706668,5078840.93857571,1162747.0779619429
1592828040,9456.408333333336,9459.34,9454.266785373336,9458.871666666668,1842271.0399261802,946387.541705275
1592828340,9458.86,9461.038056811663,9457.666666666666,9460.24007764,1571963.7898055199,749531.6384708757
1592828640,9460.221666666666,9469.141666666668,9459.778333333334,9465.945,3327401.2085417006,591023.8488424572
1592828940,9466.589999999998,9480.04,9466.505,9478.028333333334,6996490.840550111,686906.343941177
1592829240,9479.138333333334,9484.083333333334,9471.499700064998,9471.835,11465766.888433153,1168081.1363665257
1592829540,9471.258333333333,9476.261666666667,9468.125,9475.611666666666,2884324.38764534,1233699.1662585165
1592829840,9475.558333333334,9490.345,9475.405,9489.259408273334,8970387.84535259,1515848.4980990612
1592830140,9489.359408273333,9504.613333333333,9481.656666666668,9487.97664924,19451839.319316123,2138615.9220373617
1592830440,9487.958315906666,9490.535000000002,9482.608333333335,9489.335686378334,3185427.22421171,1724598.9388262897
1592830740,9490.305,9498.848333333333,9489.11,9497.858333333334,4096121.9275396504,1785188.8158210057
1592831040,9498.04998536,9515.000757226668,9486.141666666668,9486.183333333332,17130167.50736326,2193177.798921539
1592831340,9485.998333333337,9487.025,9478.365,9482.781788221668,5168994.158796511,1479035.5408955584
1592831640,9483.068333333336,9486.86,9478.005,9484.03,3280054.32437562,1483766.8959037538
1592831940,9484.83,9491.787065363333,9484.008333333333,9486.223333333333,2457858.7852434805,1401853.7387889451
1592832240,9486.983333333332,9490.226666666667,9485.891666666666,9487.668333333333,2421900.8308977294,666440.4049656686
1592832540,9487.525309506667,9493.928333333333,9487.29864284,9489.023128806666,1971993.26804202,506590.36042794405
1592832840,9488.293333333333,9488.661666666667,9473.9900425,9482.753333333334,6243783.27255252,654776.8078367889
1592833140,9482.915929931667,9483.807596598335,9459.916666666666,9462.408333333336,6355311.9165499,849649.4644021103
1592833440,9462.753333333334,9464.743333333334,9455.251666666667,9463.482335833332,4414206.83739482,949264.764726965
1592833740,9464.635,9468.913333333334,9463.521666666667,9467.944984856667,985957.65682111,899962.9841659197
1592834040,9467.204984856666,9470.113333333333,9465.453333333333,9467.665,1601045.63601331,667826.1023389592
1592834340,9466.560476355,9471.413333333332,9463.289816598333,9469.070980793334,3390732.9929738403,519597.1561601564
1592834640,9468.718333333332,9475.21715268,9466.44,9474.076666666668,1616887.53126811,379731.19085382076
1592834940,9474.839999999998,9480.950558741668,9473.716666666667,9478.645597566667,1320705.6165094099,396468.58883823577
1592835240,9478.677225408332,9480.695,9470.956666666667,9472.418333333333,1832863.28514378,408059.4712947593
1592835540,9472.276666666667,9480.351666666667,9466.566666666668,9479.508333333333,1782540.3540051298,327649.8393463237
1592835840,9479.928081333332,9480.286666666667,9474.598333333333,9476.366152176666,647276.5812896399,279169.2918474002
1592836140,9476.191666666666,9478.131666666666,9472.898333333333,9473.304999999997,1004228.7300553101,263345.4475246953
1592836440,9473.3,9474.316666666668,9464.851666666667,9469.093333333332,2073112.53279184,275357.9099070983
1592836740,9468.915334895,9471.448333333334,9464.38,9467.3,2920945.5555327,332278.1699834769
1592837040,9467.923333333334,9470.328794476663,9466.571666666663,9468.083693346663,3255519.4115360603,462690.3114957979
1592837340,9466.725,9471.871666666666,9465.785000000002,9467.018333333332,745855.7496277799,449771.6624744215
1592837640,9466.726666666667,9469.533333333333,9460.475,9461.031666666668,680645.5868128,380148.3151754694
1592837940,9461.495,9466.035,9461.076666666666,9464.155,1283357.6721119701,298268.92100443284
1592838240,9463.778333333334,9472.802789865,9463.516458251666,9471.306123198334,2744179.72200475,272701.9365278673
1592838540,9470.616666666667,9477.393333333332,9470.396666666667,9476.851666666667,807306.0452647,275774.4513097133
1592838840,9477.111263465,9477.945,9472.788333333334,9476.24421505,405111.60227857,261997.75208300183
1592839140,9476.346666666666,9477.635881716667,9467.573735188334,9468.58916531,3337109.39433283,364685.3381940448
1592839440,9468.036055531666,9480.005,9466.698333333332,9479.023333333334,2571738.86018831,356063.2951032227
1592839740,9479.188333333334,9480.554999999997,9474.346834563334,9477.778333333334,1375613.6697841901,384478.67632919725
1592840040,9477.841666666667,9483.443333333336,9476.543214325,9482.521666666667,2483483.07077972,488397.2497542547
1592840340,9481.641666666668,9486.396666666667,9480.20525469,9486.11,1624966.34052452,402790.0970638393
1592840640,9486.128061399999,9486.191666666668,9479.005,9482.23521984,1922578.9437854001,370332.1012436939
1592840940,9482.676666666666,9484.718333333332,9478.135,9478.320159253337,870568.9542412299,345079.8654665459
1592841240,9478.25,9486.15652272,9472.338333333333,9485.651666666667,1646310.26657779,303221.2252564493
1592841540,9485.909340933333,9501.124999999998,9485.469340933332,9495.41,12234812.6333248,833713.5398964633
1592841840,9495.11,9501.866301963333,9479.333333333334,9485.915,8042252.73211407,1139697.229312897
1592842140,9485.146666666666,9515.246666666666,9484.733333333334,9509.58,13877898.231967423,1790063.6931992066
1592842440,9510.145965128333,9537.36,9510.145965128333,9531.866666666667,18256188.61528128,2620557.6106343814
1592842740,9531.835,9542.418333333337,9530.5,9532.795,13581369.83603283,2687885.470769783
1592843040,9534.335,9542.968333333332,9532.025,9533.413987456666,5202173.98889463,2545881.533608811
1592843340,9534.008333333333,9535.64,9528.795957333334,9533.298333333332,3443716.7967870794,2024172.4618497945
1592843640,9533.070000000003,9550.341666666667,9533.065,9547.283333333333,10235305.68001826,1623128.3150866432
1592843940,9548.593333333332,9573.62,9547.69,9571.525,17882642.092147198,1838191.9278923613
1592844240,9572.133333333333,9583.77,9564.265,9567.806804555,12270622.388258127,2191614.347860536
1592844540,9566.497815008333,9579.886666666667,9565.066666666666,9570.275,7422930.103642939,2390575.01320333
1592844840,9569.971666666666,9586.603333333333,9569.541666666666,9586.015,5738346.708198801,2165727.064612356
1592845140,9586.6,9638.43,9586.478333333333,9591.523333333333,69018418.93961048,4722515.9069855185
1592845440,9591.23,9618.588333333333,9565.213333333333,9567.693813915,33125468.348599292,5765258.205002577
1592845740,9569.395221341663,9579.823333333334,9565.938333333334,9570.461666666666,6209236.03920947,5704573.501780905
1592846040,9568.863333333336,9576.694672733334,9556.355,9573.584672733334,9162849.26286189,5875798.629514059
1592846340,9573.759672733337,9583.026666666667,9573.133884906667,9576.99,3721931.0233230903,2610974.233699689
1592846640,9578.283333333333,9582.64,9575.461666666666,9581.391666666666,3690420.92719759,1139221.862629604
1592846940,9582.266666666666,9592.537023446666,9579.089127216666,9592.117023446664,4111871.69613477,1034353.6454758692
1592847240,9593.418333333333,9598.889455,9586.706666666667,9587.61,3697445.67568471,761083.4661170101
1592847540,9588.523110955,9591.8,9584.206402303333,9586.31,2363992.11620934,693186.5207613228
1592847840,9586.466666666667,9591.216666666667,9586.106666666668,9590.24233634,1661183.2101260503,591724.6349077458
1592848140,9589.90733634,9600.113333333333,9589.009003006668,9599.191666666668,3831429.0293142097,577702.5015667179
1592848440,9599.188333333334,9607.285000000002,9599.186666666666,9602.398333333333,4551949.736846071,620427.7046247858
1592848740,9601.675,9602.503333333332,9593.485,9596.61,2344146.15903602,619435.4067661198
1592849040,9596.661666666667,9602.076666666668,9586.531666666668,9588.233333333335,3702892.8412418603,721520.8883219103
1592849340,9586.64,9589.698333333334,9584.895,9588.91,2379398.90429841,648919.3820711203
1592849640,9589.768333333332,9592.42,9578.496006625,9581.995,6156541.823652951,729148.9864114644
1592849940,9580.518333333332,9587.233333333332,9580.138333333334,9585.378333333332,1926257.9584942502,708254.5763843759
1592850240,9585.456666666667,9586.631666666666,9579.675,9581.858333333332,1556796.82799386,600949.7757219761
1592850540,9580.51,9587.773333333333,9579.640580933334,9583.255,1151523.9151702598,539556.0262655686
1592850840,9583.871666666666,9599.108333333334,9583.398333333333,9596.106781999999,4085842.34881567,436021.05252370454
1592851140,9595.348448666668,9598.867839303333,9594.326666666668,9597.282839303332,1857726.8614867302,432594.4976733285
1592851440,9598.428333333333,9598.68,9595.011666666667,9597.786749888333,532573.89248054,381383.3508976624
1592851740,9597.996208023333,9599.474353701667,9588.986666666666,9590.62,1564212.7926112502,402017.79476971185
1592852040,9589.316666666668,9590.703333333333,9582.73,9584.093333333334,2814211.1298448704,338436.2338211719
1592852340,9583.03,9585.688264591663,9577.863333333333,9585.458264591667,1079015.23212494,299500.65235308243
1592852640,9585.708333333334,9594.701666666668,9584.463333333333,9592.557114338333,3436801.24766104,444712.02011210757
1592852940,9592.556666666667,9596.620743933334,9586.471555858334,9588.783386966668,2372992.9135296,485151.0261580251
1592853240,9588.706666666667,9590.153333333334,9581.531666666668,9582.444902500001,1774482.7713434603,433164.6082329545
1592853540,9582.396666666666,9582.851666666666,9573.264320516666,9575.40765385,1361792.96093158,447303.49467328656
1592853840,9573.965987183334,9574.049320516666,9564.845,9565.394649400001,3623728.8814415196,456649.8763623106
1592854140,9565.04,9565.598333333333,9547.845380833334,9563.207424911667,8374877.0057187015,756744.0809717657
1592854440,9562.973333333333,9571.153333333334,9561.531666666666,9570.375,1888986.8329146602,762469.2840503256
1592854740,9570.455,9578.695000000003,9568.698333333334,9576.508333333333,2671389.35104512,827949.1035560026
1592855040,9575.768333333332,9578.553333333333,9570.681666666664,9577.975,1293516.3287953401,711438.4759236936
1592855340,9576.968333333334,9580.22,9568.328333333333,9570.44,1222968.27723221,353843.03949936904
1592855640,9570.176666666668,9572.85,9561.085691596667,9564.695,2049244.6049075897,361855.9280990156
1592855940,9565.743333333334,9571.356666666668,9563.156666666666,9566.971666666666,1654673.1238138597,311020.1167374525
1592856240,9567.7,9579.576423666667,9567.673333333332,9576.998333333333,4798942.35157435,486291.4178764032
1592856540,9577.278333333334,9589.455,9577.183333333332,9588.696666666663,3058419.4771677502,578063.9778731801
1592856840,9589.005,9590.14,9585.096666666666,9586.26,1174425.31922734,534323.0135891677
1592857140,9586.251666666663,9591.468333333332,9585.975,9591.31,1114971.16760219,507337.9157785842
1592857440,9590.093333333332,9597.545,9589.595,9596.028333333334,1251341.35054564,329957.8657271488
1592857740,9595.216666666667,9597.291666666666,9590.07,9592.81,1107558.37081256,232414.8104093893
1592858040,9592.63,9594.241666666667,9588.983333333332,9593.881666666666,1591353.51926619,253261.22041133177
1592858340,9593.82,9597.018333333332,9592.271666666666,9595.416666666666,1502105.15200134,272617.9196312893
1592858640,9595.628333333334,9612.313333333334,9594.7,9611.973333333333,7023713.585655841,561236.5313867994
1592858940,9611.943333333333,9625.148333333333,9611.493711978334,9621.125,5380700.13136586,774893.6194144643
1592859240,9620.83,9659.436666666666,9619.011666666667,9656.756666666666,10780325.56924846,1234342.2219135778
1592859540,9656.861666666666,9675.321666666667,9641.227792836668,9645.196666666663,25897790.510162093,2454126.489821616
1592859840,9646.535000000002,9682.361666666666,9646.195565106667,9668.835,12154489.27782421,2710665.274430034
1592860140,9669.816666666666,9742.866666666667,9668.883333333333,9740.335345055,50997878.389516726,4991524.187337578
1592860440,9739.575,9790.043333333333,9646.438333333334,9702.863333333333,83478347.05736934,8626425.261743622
1592860740,9701.886666666667,9706.26,9656.686666666666,9693.448333333334,23688379.821288433,8515954.72729994
1592861040,9693.566666666668,9696.631666666666,9681.513333333334,9696.018333333332,7841103.79310984,8300285.45306422
1592861340,9695.108333333334,9714.228333333333,9694.725,9706.16,10501967.963135129,6275489.93174514
1592861640,9706.1832153,9723.883333333333,9695.628333333334,9696.938333333334,14697608.847174725,2836453.0212354073
1592861940,9696.906666666668,9697.108341641666,9675.956666666667,9689.46253025,4713369.3276908295,1887702.4965555281
1592862240,9690.388925985,9702.19,9689.318925985,9701.273333333333,3232227.3603623896,1657258.674918155
1592862540,9701.735,9701.753090951666,9687.458333333334,9689.338333333337,4026150.06776843,1333467.78014982
1592862840,9688.783904881666,9699.19,9685.156666666668,9697.895166666667,4841189.40143741,840646.8078629541
1592863140,9698.978333333333,9699.735,9686.733742211667,9689.823333333332,3789051.57841308,794430.9203990665
1592863440,9690.764706995,9690.913040328332,9674.205,9677.131666666666,4257679.42373478,845703.5235676862
1592863740,9675.37,9677.596666666666,9664.927581433334,9669.878333333334,3780546.77097304,833423.3587279168
1592864040,9670.996666666668,9679.906666666668,9669.6,9673.152537461667,3609147.8059071307,771821.278951403
1592864340,9673.203333333333,9673.436666666666,9647.816666666668,9659.391458666667,6769860.80107786,920861.7400846418
1592864640,9658.61680476,9674.458333333334,9656.451373383332,9656.788040049998,3890306.6418549703,902493.1009906514
1592864940,9655.30304005,9663.988333333336,9641.331666666667,9661.658333333333,6016260.93402541,1014278.8091432696
1592865240,9663.146666666667,9663.906666666668,9636.285,9651.15,7340012.66158035,1200822.0519269304
1592865540,9651.431666666664,9658.285,9648.643333333332,9651.50324962,3234766.62953157,1024067.3433496158
1592865840,9652.608249620003,9667.056666666664,9650.773333333333,9666.535,3922812.27251862,1025692.6248827984
1592866140,9665.161666666667,9670.215,9662.9,9670.021666666666,1445529.9700551499,797156.0766842854
1592866440,9670.468333333334,9684.278333333334,9670.358333333334,9684.0,5191662.36378033,689738.5617942845
1592866740,9684.128333333334,9687.783333333333,9681.311666666666,9682.431666666664,2571300.78819445,656565.2697274287
1592867040,9682.48,9683.496666666668,9671.123333333337,9673.269591248334,2064700.3547266999,563659.6738378325
