time,open,high,low,close,Volume,Volume MA
1592805600,9421.061666666666,9429.743714133334,9415.59087518,9426.612047466666,4339932.00043696,530338.4549975605
1592805900,9426.928333333333,9428.940176885,9421.715,9422.221666666666,2497555.14103405,577783.9321094891
1592806200,9422.331680348334,9423.698333333332,9418.078333333333,9421.766666666668,2742937.2013973,596966.6810918811
1592806500,9421.796666666667,9422.97,9418.685,9419.871666666668,304584.35908534,494250.4350976835
1592806800,9419.505,9420.878333333332,9411.346666666666,9412.735,2223675.21584259,388437.595867965
1592807100,9412.805,9412.908333333333,9407.108333333332,9410.426666666666,2092330.78723619,368176.3781780721
1592807400,9409.468333333332,9416.253333333334,9405.722213545,9414.80356523,2610524.86045794,361555.76113110397
1592807700,9414.998333333333,9416.675,9406.074920556666,9407.391587223334,2343093.95302202,463481.2408279379
1592808000,9407.92825389,9409.168525,9405.795,9407.115,578329.4614921601,381213.9531104164
1592808300,9405.95,9415.675,9404.686666666666,9415.39,2575973.5020159497,405396.08884940454
1592808600,9414.638333333334,9418.499999999998,9412.888333333334,9418.158333333336,1993845.4515127097,374562.1184021429
1592808900,9418.984676445,9421.060409543334,9417.426489833333,9419.47707621,2037028.9404961895,359258.8677758514
1592809200,9418.638333333334,9419.791666666666,9414.543333333333,9415.22,2063710.9006952997,433527.9397360085
1592809500,9415.021447773333,9415.634781106666,9412.087363466668,9412.466666666667,1821757.31993347,395817.13063188456
1592809800,9411.591666666664,9414.958333333334,9410.639318835,9414.573333333334,1225440.58111057,357396.88711177756
1592810100,9415.22,9417.392845981667,9414.816666666666,9416.638333333332,882538.0798807599,299672.3440810061
1592810400,9416.726666666667,9428.633333333333,9415.003333333334,9426.84219445,2399983.0331314798,316485.95070281497
1592810700,9427.3,9427.839999999998,9425.081666666667,9425.398333333333,665317.7755676,258663.97348452162
1592811000,9426.430441901668,9434.558476773333,9424.636666666667,9433.056810106667,2979329.63613341,346358.4262356636
1592811300,9433.438476773334,9438.633333333333,9432.688333333334,9437.534999999998,2563399.79403864,430401.5119435576
1592811600,9436.755,9437.785000000002,9425.351666666667,9425.38,5392196.6324205585,580012.1919080114
1592811900,9425.984118755,9426.693333333336,9424.063333333334,9424.406666666668,583734.80507007,575933.0433831351
1592812200,9423.665,9429.854661986668,9423.135,9428.1,1115232.13612537,482728.1683827331
1592812500,9428.63,9428.631666666666,9424.921666666667,9425.583333333334,526220.34230099,380869.1957958507
1592812800,9424.751666666667,9424.88431556,9414.481666666668,9415.485,7688369.297089741,495677.82902930974
1592813100,9415.503333333334,9428.151666666667,9415.42,9423.056666666667,1904895.52734983,561735.8651432978
1592813400,9422.29,9424.100442485002,9421.401666666667,9423.11,142533.38639617,513100.9276568378
1592813700,9424.020791661664,9424.570858668334,9420.378820688333,9420.903333333334,628570.84604362,518218.4528439693
1592814000,9421.05,9422.108333333332,9416.136666666667,9417.048333333334,1335427.92703066,200571.3843410152
1592814300,9417.501666666667,9418.499467705,9411.908333333333,9413.803333333337,2872864.3670195197,248969.82632449968
1592814600,9412.755,9414.95,9410.703333333333,9414.1086425,1138045.168771,298745.4154432412
1592814900,9414.6336425,9415.271975833333,9412.1166175,9413.458333333334,350540.79745409003,284843.9130137647
1592815200,9412.521666666667,9413.626666666663,9406.113333333333,9411.063333333334,953637.8524675401,265754.4092856088
1592815500,9411.091666666667,9419.411138776668,9411.091666666667,9417.769146206667,2921297.6703391396,268176.0744515898
1592815800,9418.333333333334,9421.881666666666,9415.16,9421.62,1381335.4489227599,280340.5884591778
1592816100,9421.33,9421.665,9419.151666666667,9421.135244104997,1142143.5540728497,319920.7262901158
1592816400,9422.098577438332,9437.594140875,9420.796910771664,9432.544140875,4238689.24334654,484173.29583406576
1592816700,9433.182044371666,9435.293333333333,9430.896666666666,9431.550442983333,4169203.76159679,546568.6003969482
1592817000,9431.02523749,9433.411666666667,9428.163773333334,9428.627106666667,1063542.0640809601,530678.9311548581
1592817300,9429.092106666667,9429.586666666666,9418.958375933333,9419.939503428333,2964511.2563191797,621797.3162671748
1592817600,9419.502460929998,9420.24746093,9418.053440975,9419.546666666667,468802.25712808,433302.9669562517
1592817900,9419.578333333333,9422.428333333333,9419.551666666666,9421.081666666667,1311553.8870104195,290420.4732269333
1592818200,9422.073333333332,9422.766666666668,9419.518333333332,9419.566666666668,127484.17356574,243617.57870117226
1592818500,9419.951666666666,9421.786600245,9416.7,9417.768266911668,2264112.2703522304,208597.6294028248
1592818800,9417.399933578332,9418.565,9415.320000000003,9418.438835115,1678204.9798693599,269067.76553988893
1592819100,9418.375299733334,9420.1,9415.446666666667,9416.575,1328994.31563569,269939.7869711524
1592819400,9416.641666666666,9417.63,9413.835,9416.543333333333,870013.1817273198,307066.23737923143
1592819700,9416.325,9421.333333333334,9415.173333333334,9419.861666666666,1085802.0071245,248150.72421784484
1592820000,9420.111666666666,9422.726816648332,9414.34,9414.738333333333,1480359.6271426198,238258.4565815078
1592820300,9416.898307293333,9418.735,9414.71997396,9418.2,337448.97513141,188681.18955629386
1592820600,9418.778333333334,9426.548333333334,9418.6,9426.171666666667,1843857.7342644,237373.41718314786
1592820900,9425.756666666666,9429.508333333333,9423.49,9428.785000000002,1564741.48146189,261320.39090001732
1592821200,9428.914465198337,9433.878333333332,9428.144465198333,9433.745,2508450.6169104697,312724.9403884098
1592821500,9432.763333333334,9437.636666666667,9431.915,9432.956666666667,1168027.4119532602,354253.86222950235
1592821800,9433.198333333334,9433.26,9427.688333333334,9430.181666666664,1351140.0726414698,329617.97914835584
1592822100,9429.515,9430.500000000002,9428.048059051667,9428.289725718334,464476.04588598,274604.7073695604
1592822400,9428.5104355,9429.38,9426.763333333334,9427.838333333333,489244.87965238997,173644.42050665643
1592822700,9427.245,9428.476666666667,9424.565,9425.821666666667,285720.03140124,129529.05147905544
1592823000,9426.0,9428.29932773,9425.006666666668,9428.033333333333,417923.92652643,82868.24417330345
1592823300,9428.845410211667,9436.151666666667,9428.503743545,9434.685169816668,2912506.1516011297,205269.74945906093
1592823600,9434.641836483332,9438.025,9431.670139495,9437.301666666666,2516494.99061558,306632.2550072204
1592823900,9438.068333333333,9444.421894955,9437.756666666666,9440.690584700002,4609952.221192351,522843.8644967758
1592824200,9441.35928554,9441.971666666666,9428.256666666666,9429.783333333333,6471966.54176319,825545.9952586137
1592824500,9429.308333333332,9430.023333333333,9425.653333333334,9426.151666666667,1372915.69720715,748566.4725389149
1592824800,9426.258333333333,9427.81,9422.941666666666,9426.86,794319.93054155,662457.7195352132
1592825100,9425.805,9426.118333333334,9423.738333333333,9425.967546666667,114621.22763455,437691.16985732346
1592825400,9425.948333333332,9428.313333333334,9424.693333333333,9427.435,1583463.69288762,193266.02741354497
1592825700,9427.71,9429.263333333334,9427.018333333337,9428.538333333332,497280.20103232,149484.25260480348
1592826000,9429.317963008334,9441.893333333332,9429.017963008337,9441.251666666667,2442773.16020002,231906.91408772697
1592826300,9441.771666666667,9445.425952636666,9440.028333333334,9442.891666666666,925896.0316325901,272470.654287629
1592826600,9443.313333333334,9474.652828251668,9443.16,9458.366666666667,35715652.41985869,1979080.0906361816
1592826900,9458.068333333333,9469.435,9457.885,9465.36,6327280.72717625,2270580.116943379
1592827200,9465.438333333334,9472.011888768333,9455.075,9471.668555435,6427596.87299287,2469821.3025830216
1592827500,9471.208555435,9474.215,9460.066666666668,9460.572352521667,4664939.65704248,2656773.483853516
1592827800,9459.741532666667,9460.251666666667,9450.408333333333,9456.468333333334,5575296.067281521,1149755.666224657
1592828100,9456.806785373334,9459.818333333333,9456.406785373334,9458.346666666666,1141234.5532733798,890453.3575295141
1592828400,9458.556666666667,9461.038056811663,9458.103333333334,9460.796666666667,1405177.1348456899,639332.370622155
1592828700,9460.641744399998,9470.108333333335,9460.4267444,9469.976666666667,4620895.37899714,637130.1567198882
1592829000,9469.54,9484.083333333334,9468.795,9477.671666666667,8838772.54543233,800303.9806274284
1592829300,9477.441666666666,9478.215000000002,9468.125,9473.836666666668,9874941.51791853,1236989.3288596862
1592829600,9472.828333333333,9478.525,9472.775,9478.198333333332,1950072.5681214398,1264234.1005234737
1592829900,9478.178333333333,9504.313333333334,9477.435,9498.68,15721142.706806362,1819246.4669139343
1592830200,9498.721666666666,9504.613333333333,9481.656666666668,9484.63,13270234.770721951,2040819.5781784155
1592830500,9483.548333333334,9492.721666666666,9482.608333333335,9492.143333333332,2723566.07551385,1683250.806058181
1592830800,9490.616666666667,9515.000757226668,9489.11,9508.47,11866253.94691984,2179059.874998102
1592831100,9509.569438645,9510.325,9482.178037701668,9483.756666666668,10233337.34611842,1904669.6069637046
1592831400,9483.436666666666,9487.025,9478.365,9481.03,4598318.746007591,1471073.8057279869
1592831700,9481.128333333334,9486.86,9478.005,9484.876666666667,2032001.6349705001,1436495.5837008194
1592832000,9485.113501626667,9491.787065363333,9485.025168293334,9488.468525646667,3934712.3957181303,1039918.5061407336
1592832300,9487.975685106667,9490.308333333332,9486.74,9490.056666666664,1185573.94561385,587530.336115505
1592832600,9489.993333333334,9493.928333333333,9484.835,9485.336666666668,2620322.3039818397,488630.5140142176
1592832900,9485.318333333336,9486.151666666667,9468.656666666668,9472.596909466667,6464094.82198456,710235.1733649204
1592833200,9471.765,9473.746666666666,9459.768333333332,9460.136666666667,5619388.249476629,794468.9660528458
1592833500,9459.449806166664,9468.159999999998,9455.251666666667,9467.508333333333,4325934.9975043405,951487.0186473705
1592833800,9467.578333333333,9469.179984856668,9466.828333333333,9467.516666666666,970541.27070822,868997.9669836897
1592834100,9467.516666666666,9470.113333333333,9465.453333333333,9466.885,1768320.58056865,634209.2549128942
1592834400,9467.701519571667,9471.413333333332,9463.289816598333,9468.09,3342638.8190794406,520371.78339303477
1592834700,9468.815,9476.163333333332,9466.44,9474.549260753332,1641791.37814146,386164.6024248909
1592835000,9475.25,9480.950558741668,9475.20592742,9479.29433932,911232.86492816,383199.1821358878
1592835300,9479.886666666667,9480.695,9466.566666666668,9469.656666666668,2432421.46490441,416404.2263526757
1592835600,9471.771666666667,9480.351666666667,9471.623333333337,9478.268333333332,1261524.02066596,312348.4864320017
1592835900,9477.245,9477.797818843334,9474.598333333333,9477.476666666666,567305.7274866501,258624.20389926122
1592836200,9476.606152176668,9478.131666666666,9471.283333333336,9472.05119661,1259930.2820750996,276059.0747566083
1592836500,9473.183333333332,9473.465,9464.851666666667,9467.531666666666,2000680.7469112102,254472.0388569483
1592836800,9466.983333333332,9471.448333333334,9464.38,9468.975,2819170.29512608,332354.35257995443
1592837100,9467.863333333333,9470.328794476663,9466.44,9468.621666666668,3238293.28005119,465903.7302081814
1592837400,9469.676666666666,9471.871666666666,9465.785000000002,9468.69,689576.3902745801,437386.0356181554
1592837700,9467.843333333332,9469.155,9460.475,9463.074980276668,957264.1965256999,385215.20809887984
1592838000,9463.755,9466.226666666667,9462.36,9466.226666666667,1477372.63532707,318125.3251089293
1592838300,9466.916666666666,9473.009456531667,9466.7,9472.552789865002,2266347.45050152,269528.03363144584
1592838600,9471.426123198333,9477.945,9471.206666666667,9477.046666666667,814716.71196183,275785.0497158083
1592838900,9476.331666666667,9477.585881716668,9472.788333333334,9476.96421505,739838.91330785,264913.78555491584
1592839200,9476.83921505,9477.635881716667,9466.698333333332,9467.998333333333,2996931.19980813,340891.7137789688
1592839500,9468.886666666667,9480.554999999997,9467.845,9477.361666666668,2774827.00206709,366315.6913572472
1592839800,9475.778333333334,9478.758333333333,9474.346834563334,9478.253214325,1242757.7580310202,387717.74366070674
1592840100,9478.016666666668,9486.293333333333,9476.873333333337,9485.423333333334,3082716.34129561,504861.6150600947
1592840400,9484.846823196667,9486.396666666667,9480.20525469,9485.054999999997,929172.6335959102,401473.6867494838
1592840700,9484.119728066667,9485.79,9479.005,9483.621666666666,2019797.07339194,363722.1903157264
1592841000,9483.622203333334,9483.979522826667,9476.386666666667,9476.55,1112983.72984048,357233.4889061994
1592841300,9475.911666666667,9501.124999999998,9472.338333333333,9498.306666666664,9823846.53753734,694289.9987182858
1592841600,9497.336666666668,9500.138333333334,9491.396666666667,9499.33,5976789.297838701,946670.8319304256
1592841900,9500.151666666667,9501.866301963333,9479.333333333334,9486.93039385,6248520.62728304,1158107.0096249804
1592842200,9489.191666666666,9525.956666666667,9487.591666666664,9525.848333333333,18307166.622759443,2017816.1542709288
1592842500,9525.724542335,9539.933333333332,9524.315,9539.85,16812239.13538485,2367235.7841633046
1592842800,9540.719778018332,9542.418333333337,9530.5,9535.820000000003,11144628.06637203,2625627.722589971
1592843100,9534.863333333333,9542.968333333332,9530.098333333333,9531.278333333334,5318565.6629695995,2579129.974374299
1592843400,9530.07,9543.386666666664,9528.795957333334,9542.485,5822518.485774841,1954897.567525069
1592843700,9542.683428703334,9552.45,9541.351762036667,9552.267938263332,9346000.986014728,1581585.660056563
1592844000,9552.141666666668,9583.77,9550.591271596668,9576.088333333333,22352001.284164097,2141954.3209461663
1592844300,9576.07,9577.518333333332,9564.265,9574.656666666668,8125952.9287175,2282323.6842335616
1592844600,9574.74,9579.886666666667,9568.648333333333,9573.998333333333,5042663.211453151,2243330.9205174767
1592844900,9575.180899983332,9638.43,9574.679999999997,9610.497444523333,53511186.74842385,4451590.208637932
1592845200,9610.18911119,9629.656666666666,9582.983333333334,9598.136137301666,38109969.55701791,5239488.622280622
1592845500,9595.060618821664,9596.659999999998,9565.213333333333,9574.091781333333,18647937.24718185,5765587.83820384
1592845800,9571.900114666663,9579.823333333334,9562.228333333334,9562.76,5475862.612128589,5787247.808237612
1592846100,9562.741666666667,9580.13,9556.355,9579.535,8603618.83980848,3541869.412806844
1592846400,9580.545,9583.026666666667,9575.461666666666,9578.17,2726773.6101051904,1772709.6154612075
1592846700,9578.980928691666,9582.64,9578.086666666664,9580.275,3487151.45970093,1014670.3260871615
1592847000,9580.116666666667,9598.889455,9579.089127216666,9596.217788333333,4764285.88211406,979091.4895864351
1592847300,9596.094773963332,9597.409516074998,9586.706666666667,9590.561666666666,3169985.1105824895,707409.8031251356
1592847600,9590.561666666666,9591.8,9584.206402303333,9588.601666666667,2167734.71801582,679457.8585206673
1592847900,9589.755,9591.216666666667,9586.71,9591.13,1484634.55348271,579332.0132097561
1592848200,9591.196666666667,9607.223333333333,9590.996666666666,9606.068333333333,5523165.3000633195,617275.9841072193
1592848500,9605.666666666666,9607.285000000002,9599.633333333333,9599.746666666666,3199085.43498158,618731.0003271739
1592848800,9600.185,9600.3,9593.485,9597.646666666666,2481775.91439671,634433.0601462184
1592849100,9596.68,9602.076666666668,9584.895,9586.405,3966219.83623654,758512.3242839099
1592849400,9586.448333333334,9592.42,9584.96,9590.833333333334,1806306.3797619,572669.3782688386
1592849700,9590.863333333333,9592.416666666666,9578.496006625,9583.798333333332,6381512.11557194,731790.7122983569
1592850000,9583.85079094,9587.233333333332,9580.438690106666,9585.713333333333,1543196.4846740398,684861.7408122234
1592850300,9585.085,9586.166666666666,9579.640580933334,9580.723333333333,1413901.59432981,557245.8287168869
1592850600,9581.727247600002,9587.773333333333,9579.65,9584.918333333333,2799606.5799998697,606910.8387287856
1592850900,9584.606666666668,9599.108333333334,9584.236972956667,9596.815,2591749.79130271,417422.72251532396
1592851200,9597.448333333334,9598.867839303333,9594.326666666668,9595.753381086668,1775079.08429492,429016.8524963679
1592851500,9596.846666666666,9599.218333333332,9595.011666666667,9599.118333333334,418781.86399019,379260.8659793869
1592851800,9598.441020368333,9599.474353701667,9587.376770208333,9588.578333333333,2427098.06139294,360635.44004904036
1592852100,9588.516666666666,9589.796666666667,9582.73,9583.1,2019933.0514755803,332044.60305768397
1592852400,9584.123333333337,9594.701666666668,9577.863333333333,9593.165,3496879.83197782,418134.640441829
1592852700,9592.386666666664,9593.903333333334,9589.826023376667,9591.975,1137015.51807878,454046.3231462586
1592853000,9592.119275,9596.620743933334,9586.471555858334,9589.265,2165595.6624573497,440971.2031994791
1592853300,9589.121666666666,9590.153333333334,9580.296666666667,9581.82,1798618.8178904604,429905.4915202232
1592853600,9582.066666666666,9582.228333333333,9571.026666666667,9571.963333333333,2305802.4704377498,370351.6234432197
1592853900,9573.415,9574.045,9547.845380833334,9558.671666666667,9072708.42462548,767136.2687705547
1592854200,9557.273333333333,9564.855758245,9552.746666666668,9563.519091578333,2292315.61705195,773472.2665002847
1592854500,9563.675758245,9571.403333333334,9562.765,9570.69,2115266.9537142105,789304.673291472
1592854800,9569.673333333334,9578.695000000003,9568.698333333334,9571.351666666667,2882318.8850454497,818130.4940218572
1592855100,9572.241981391666,9580.22,9570.8,9577.739862753337,623018.24887564,395645.9852343652
1592855400,9577.009862753332,9578.465294333333,9568.328333333333,9570.358333333334,1134123.25043653,337736.3669035941
1592855700,9570.493333333334,9572.85,9561.085691596667,9569.771666666666,2252968.8904758897,344621.4637416781
1592856000,9570.78,9577.23,9563.156666666666,9575.917674323333,4832665.67249299,442138.8031140551
1592856300,9575.687332673333,9580.447583841667,9574.151666666667,9580.430917175,1585719.8457329501,490273.8829569205
1592856600,9580.460917175,9590.14,9580.260917175,9587.701666666666,3096474.7047469197,588391.4556724401
1592856900,9587.79,9589.166666666666,9585.096666666666,9587.07,974413.72341314,524463.6973193027
1592857200,9587.748333333337,9593.011666666667,9587.018333333332,9591.798333333334,1640982.31999227,364879.52969426673
1592857500,9592.993333333334,9597.545,9591.678333333333,9595.21,788823.1491704601,325034.6948661423
1592857800,9594.03032599,9594.576018333333,9590.07,9591.358333333334,1913888.3794959402,265905.3786035933
1592858100,9590.003333333334,9594.391666666665,9588.983333333332,9593.095,907054.41960388,262537.4134131303
1592858400,9592.945000000003,9597.018333333332,9592.691666666668,9596.606666666668,1379783.86847925,249477.4908374793
1592858700,9596.666666666666,9618.37,9596.083333333334,9618.145000000002,8727189.572769871,646395.8120174499
1592859000,9618.206666666667,9625.148333333333,9615.073333333334,9622.143333333332,4750631.93793132,788232.9899392187
1592859300,9622.658333333333,9675.321666666667,9621.255,9654.058333333334,27135725.429944515,2099666.540456251
1592859600,9652.885,9663.926666666668,9641.227792836668,9652.64,11108548.20860691,2586104.7574626342
1592859900,9652.676666666666,9691.453333333333,9651.345,9691.268333333332,13993390.409235548,2849414.7992859175
1592860200,9691.461666666666,9790.043333333333,9690.183333333332,9756.276666666667,87881426.89391825,7005954.547085265
1592860500,9757.881666666666,9773.728333333334,9646.438333333334,9680.913333333332,47346435.91613963,8016490.07139502
1592860800,9682.267635865,9703.723333333333,9656.686666666666,9686.095459211667,19900033.21251075,8456064.321590211
1592861100,9685.898333333333,9711.484925333332,9681.513333333334,9710.885,10121170.20650438,8262453.311453653
1592861400,9710.854925333333,9723.883333333333,9701.851666666667,9722.138333333334,14468095.604778234,4591786.746996651
1592861700,9722.075,9722.551666666668,9675.956666666667,9677.413333333334,10031178.79133639,2726023.8907564892
1592862000,9679.068333333336,9693.959237988334,9678.806666666664,9693.957571321667,1778324.6225240002,1819938.4612571518
1592862300,9694.39718,9702.19,9694.03718,9697.831666666663,4343633.89463799,1531061.6456638318
1592862600,9697.696666666663,9697.9,9685.156666666668,9685.593333333332,4447887.30968247,1030051.2309090436
1592862900,9686.546405448333,9699.735,9685.524738781663,9698.98,3893655.9084335,723175.0867638991
1592863200,9699.19,9699.303333333333,9682.751666666663,9683.296666666667,4411360.3029496,854826.8707851792
1592863500,9683.353333333334,9684.341666666664,9673.315845988333,9673.795845988332,3763673.90246466,825828.8711765128
1592863800,9674.875,9674.958333333334,9664.927581433334,9670.326666666666,3084255.3743402394,757647.2744094012
1592864100,9671.146666666666,9679.906666666668,9665.958333333334,9666.796666666667,3828008.9724724405,754364.9276113481
1592864400,9667.33676141,9671.260116676667,9647.816666666668,9659.513333333334,6420590.201684469,854826.4225480917
1592864700,9660.098448,9674.458333333334,9641.331666666667,9647.507034401668,7992958.228611539,1066290.638855436
1592865000,9646.986666666666,9663.988333333336,9646.701666666666,9658.351666666667,2553895.01695042,1039772.6209859444
1592865300,9658.283333333333,9658.783333333333,9636.285,9653.92089227,7142987.78876731,1205521.561800688
1592865600,9653.025,9658.285,9648.643333333332,9656.181666666664,4023961.5068018697,1085690.127056558
1592865900,9657.021666666667,9667.693333333333,9656.98,9666.309720133337,2665839.48227466,819334.1897397139
1592866200,9666.333333333334,9672.735,9662.9,9672.066666666668,1870169.97683645,785147.9377340155
1592866500,9672.405,9685.486666666666,9672.026666666667,9683.896666666667,5125427.38718158,684269.9176547291
1592866800,9684.756666666666,9687.783333333333,9680.353333333334,9681.563333333334,2312878.31523488,598715.7580763797
1592867100,9680.008697636667,9680.478697636667,9669.942741666668,9672.367741666667,2108379.00661053,570842.734293173
